id,especie,ultima_modificacion,altura,circ_tronco_cm,diametro_tronco,long,lat,seccion,nombre_seccion,area_seccion,inclinacion_peligrosa,circ_tronco_cm_cat
921,Fresno europeo,14/01/2012 18:23,Bajo (2 - 4 mts),60,Mediano,-68.8533677452,-32.8723972723,6,Residencial Norte,2694682.37982,0,Medio
5234,Pltano,05/05/2011 12:35,Bajo (2 - 4 mts),22,Mediano,-68.8417189797,-32.8743751037,1,Parque Central,1655357.93265,0,Bajo
36245,Fresno europeo,17/03/2011 12:59,Medio (4 - 8 mts),85,Grande,-68.8543120907,-32.8785463522,6,Residencial Norte,2694682.37982,1,Medio
33166,Morera,08/06/2011 13:02,Alto (> 8 mts),114,Grande,-68.8536179116,-32.8914596229,5,Residencial Sur,2423808.92355,0,Alto
13604,Paraiso,01/03/2011 13:44,Medio (4 - 8 mts),140,Grande,-68.8511804782,-32.8662364737,6,Residencial Norte,2694682.37982,0,Alto
16721,Fresno europeo,21/07/2011 10:32,Medio (4 - 8 mts),87,Grande,-68.8408030782,-32.8625352271,4,Cuarta Oeste,1173332.70145,0,Medio
2747,Pltano,13/10/2011 10:48,Alto (> 8 mts),185,Grande,-68.8353213592,-32.8846148901,3,Parque O'Higgins,1531146.02653,0,Muy alto
33752,Morera,12/05/2011 11:30,Alto (> 8 mts),170,Grande,-68.8575135294,-32.8860931509,5,Residencial Sur,2423808.92355,0,Muy alto
30509,Pltano,04/04/2011 15:12,Alto (> 8 mts),92,Grande,-68.8398577243,-32.8874658953,3,Parque O'Higgins,1531146.02653,0,Medio
45474,Fresno europeo,19/09/2011 10:34,Alto (> 8 mts),120,Grande,-68.823218653,-32.8720752395,4,Cuarta Este Área Fundacional,1822015.85685,0,Alto
42059,Fresno europeo,12/04/2011 12:42,Alto (> 8 mts),140,Grande,-68.8424656136,-32.8805501612,1,Parque Central,1655357.93265,0,Alto
42312,Morera,03/05/2011 12:22,Alto (> 8 mts),125,Grande,-68.8417684003,-32.8729419716,4,Cuarta Oeste,1173332.70145,0,Alto
18540,Morera,05/07/2011 12:34,Alto (> 8 mts),117,Grande,-68.8381742736,-32.8734321258,4,Cuarta Oeste,1173332.70145,0,Alto
26346,Morera,21/10/2011 09:07,Bajo (2 - 4 mts),60,Mediano,-68.8327874946,-32.887698766,3,Parque O'Higgins,1531146.02653,0,Medio
48339,Olmo comun,19/08/2011 09:03,Medio (4 - 8 mts),110,Grande,-68.8272982401,-32.866822412,4,Cuarta Este Área Fundacional,1822015.85685,0,Alto
8072,Fresno americano,02/03/2011 13:03,Alto (> 8 mts),75,Grande,-68.8405128165,-32.8899835287,3,Parque O'Higgins,1531146.02653,1,Medio
15261,lamo blanco,21/11/2011 12:55,Medio (4 - 8 mts),45,Mediano,-68.8588786596,-32.8699103822,6,Residencial Norte,2694682.37982,1,Bajo
16404,Pltano,02/08/2011 10:33,Alto (> 8 mts),150,Grande,-68.8357473918,-32.866556249,4,Cuarta Oeste,1173332.70145,1,Alto
46675,Morera,02/09/2011 10:35,Alto (> 8 mts),132,Grande,-68.8307833707,-32.8707744174,4,Cuarta Este Área Fundacional,1822015.85685,0,Alto
47702,Morera,09/09/2011 13:39,Alto (> 8 mts),170,Grande,-68.8305198528,-32.8728764646,4,Cuarta Este Área Fundacional,1822015.85685,1,Muy alto
1495,Acacia SP,24/11/2011 11:29,Medio (4 - 8 mts),115,Grande,-68.8720292661,-32.8765075779,7,Residencial Parque,1786336.08966,0,Alto
11440,Paraiso,01/02/2011 14:54,Alto (> 8 mts),140,Grande,-68.8507820212,-32.9024709472,2,Barrio Civico,2366816.36021,0,Alto
25282,Morera,08/02/2011 09:24,Alto (> 8 mts),250,Grande,-68.8374986947,-32.8991969937,2,Barrio Civico,2366816.36021,0,Muy alto
5121,Acacia SP,08/08/2011 10:51,Bajo (2 - 4 mts),14,Chico,-68.843461644,-32.8699287726,4,Cuarta Oeste,1173332.70145,0,Bajo
46575,Morera,07/09/2011 08:59,Alto (> 8 mts),165,Grande,-68.8323485625,-32.8695620474,4,Cuarta Este Área Fundacional,1822015.85685,0,Muy alto
3353,Fresno americano,27/09/2011 12:30,Medio (4 - 8 mts),33,Mediano,-68.8259250895,-32.8756159089,4,Cuarta Este Área Fundacional,1822015.85685,1,Bajo
8207,Pltano,15/03/2011 09:43,Alto (> 8 mts),118,Grande,-68.8409001636,-32.8927009316,2,Barrio Civico,2366816.36021,0,Alto
17381,Paraiso,22/07/2011 13:33,Alto (> 8 mts),80,Grande,-68.8403848235,-32.8659905771,4,Cuarta Oeste,1173332.70145,0,Medio
24523,Fresno europeo,10/01/2011 09:25,Alto (> 8 mts),108,Grande,-68.8466186975,-32.9031160907,2,Barrio Civico,2366816.36021,0,Medio
46367,Morera,19/09/2011 13:10,Alto (> 8 mts),170,Grande,-68.8248566103,-32.8740007398,4,Cuarta Este Área Fundacional,1822015.85685,0,Muy alto
33051,Fresno europeo,17/05/2011 12:08,Alto (> 8 mts),120,Grande,-68.853571451,-32.8873708769,5,Residencial Sur,2423808.92355,0,Alto
46360,Morera,19/09/2011 13:44,Alto (> 8 mts),180,Grande,-68.8251937094,-32.8742852447,4,Cuarta Este Área Fundacional,1822015.85685,0,Muy alto
30901,Fresno europeo,17/02/2011 10:44,Medio (4 - 8 mts),65,Grande,-68.8540615267,-32.8665499102,6,Residencial Norte,2694682.37982,0,Medio
40534,Morera,12/04/2011 09:47,Alto (> 8 mts),175,Grande,-68.8430020628,-32.883517585,1,Parque Central,1655357.93265,1,Muy alto
21983,Paraiso,27/05/2011 13:19,Alto (> 8 mts),140,Grande,-68.8581885687,-32.8943073381,5,Residencial Sur,2423808.92355,0,Alto
36966,Fresno europeo,07/04/2011 17:18,Alto (> 8 mts),88,Grande,-68.8572255836,-32.8781219475,7,Residencial Parque,1786336.08966,0,Medio
29641,Morera,23/03/2011 18:38,Alto (> 8 mts),148,Grande,-68.8430054514,-32.8934133855,2,Barrio Civico,2366816.36021,0,Alto
38287,Pltano,01/12/2010 12:10,Alto (> 8 mts),260,Grande,-68.8459941993,-32.8712690052,6,Residencial Norte,2694682.37982,0,Muy alto
20302,Fresno europeo,16/05/2011 09:56,Alto (> 8 mts),115,Grande,-68.8604465775,-32.8925371533,5,Residencial Sur,2423808.92355,0,Alto
1071,Aguaribay,14/12/2011 13:33,Bajo (2 - 4 mts),130,Grande,-68.8802367208,-32.8681655532,8,Aeroparque,2203364.73622,0,Alto
43078,Fresno americano,03/10/2011 09:31,Medio (4 - 8 mts),46,Mediano,-68.8309570019,-32.8788499187,4,Cuarta Este Área Fundacional,1822015.85685,0,Bajo
23535,Morera,01/02/2011 15:06,Alto (> 8 mts),120,Grande,-68.8511013497,-32.9024561885,2,Barrio Civico,2366816.36021,0,Alto
46920,Morera,08/09/2011 08:48,Alto (> 8 mts),117,Grande,-68.8320134111,-32.8708485859,4,Cuarta Este Área Fundacional,1822015.85685,1,Alto
9206,Paraiso,02/03/2011 09:53,Alto (> 8 mts),180,Grande,-68.8502690273,-32.8656663507,6,Residencial Norte,2694682.37982,0,Muy alto
20971,Morera,14/06/2011 13:48,Alto (> 8 mts),88,Grande,-68.8626895926,-32.9017439157,5,Residencial Sur,2423808.92355,0,Medio
47575,Fresno europeo,19/09/2011 08:14,Medio (4 - 8 mts),64,Grande,-68.8264324093,-32.8720648332,4,Cuarta Este Área Fundacional,1822015.85685,0,Medio
12798,Morera,21/01/2011 08:44,Medio (4 - 8 mts),70,Grande,-68.8475429396,-32.8642406513,4,Cuarta Oeste,1173332.70145,0,Medio
33008,Morera,18/05/2011 13:14,Alto (> 8 mts),177,Grande,-68.8519643489,-32.8882205013,5,Residencial Sur,2423808.92355,0,Muy alto
1000,Acer,20/04/2011 10:12,Medio (4 - 8 mts),44,Mediano,-68.8385681044,-32.8798278056,1,Parque Central,1655357.93265,0,Bajo
21309,Caducifolio,14/06/2011 15:14,Muy bajo (1 - 2 mts),3,Chico,-68.8537223508,-32.8976231866,5,Residencial Sur,2423808.92355,0,Bajo
41671,Fresno europeo,26/04/2011 12:59,Medio (4 - 8 mts),90,Grande,-68.8372275846,-32.8769251404,1,Parque Central,1655357.93265,0,Medio
17070,Morera,16/08/2011 09:14,Medio (4 - 8 mts),125,Grande,-68.8365512995,-32.863797842,4,Cuarta Oeste,1173332.70145,1,Alto
24113,Fresno europeo,11/01/2011 08:58,Alto (> 8 mts),125,Grande,-68.8468040455,-32.9024313042,2,Barrio Civico,2366816.36021,0,Alto
42301,Perenne,03/05/2011 11:46,Muy bajo (1 - 2 mts),15,Chico,-68.8425102195,-32.8728429,4,Cuarta Oeste,1173332.70145,0,Bajo
28479,Morera,25/02/2011 11:28,Alto (> 8 mts),290,Grande,-68.8473445967,-32.8899424536,2,Barrio Civico,2366816.36021,0,Muy alto
38572,Paraiso,22/12/2010 13:16,Medio (4 - 8 mts),190,Grande,-68.8530708218,-32.8704088248,6,Residencial Norte,2694682.37982,0,Muy alto
29306,Morera,22/02/2011 12:09,Alto (> 8 mts),200,Grande,-68.8440017595,-32.8882288247,2,Barrio Civico,2366816.36021,0,Muy alto
16954,Olmo comun,16/08/2011 09:18,Medio (4 - 8 mts),96,Grande,-68.8372500547,-32.8660910177,4,Cuarta Oeste,1173332.70145,0,Medio
32784,Fresno europeo,14/07/2011 10:25,Muy bajo (1 - 2 mts),6,Chico,-68.851145492,-32.8858239724,5,Residencial Sur,2423808.92355,0,Bajo
41328,Pltano,19/04/2011 11:38,Alto (> 8 mts),175,Grande,-68.840588548,-32.8834995639,1,Parque Central,1655357.93265,0,Muy alto
44088,Morera,14/10/2011 11:08,Alto (> 8 mts),190,Grande,-68.830704814,-32.8861427802,3,Parque O'Higgins,1531146.02653,0,Muy alto
7980,Pltano,21/02/2011 09:15,Alto (> 8 mts),141,Grande,-68.8413866353,-32.8882847575,3,Parque O'Higgins,1531146.02653,0,Alto
15521,Jacarand,21/11/2011 13:07,Muy bajo (1 - 2 mts),22,Mediano,-68.8605522114,-32.8716646347,7,Residencial Parque,1786336.08966,0,Bajo
25912,Fresno europeo,07/02/2011 14:52,Alto (> 8 mts),78,Grande,-68.8390628323,-32.9029489779,2,Barrio Civico,2366816.36021,0,Medio
19667,Morera,12/07/2011 10:48,Alto (> 8 mts),170,Grande,-68.835494642,-32.8706405928,4,Cuarta Oeste,1173332.70145,0,Muy alto
44185,Pltano,17/10/2011 10:25,Alto (> 8 mts),260,Grande,-68.8339790923,-32.8828484191,3,Parque O'Higgins,1531146.02653,0,Muy alto
47157,Fresno europeo,21/09/2011 10:42,Medio (4 - 8 mts),125,Grande,-68.8347652793,-32.8737835155,4,Cuarta Este Área Fundacional,1822015.85685,1,Alto
16623,Morera,26/07/2011 15:09,Alto (> 8 mts),156,Grande,-68.8400055941,-32.8656558344,4,Cuarta Oeste,1173332.70145,0,Alto
9327,Acer,21/02/2011 09:25,Medio (4 - 8 mts),84,Grande,-68.847026401,-32.8650625111,4,Cuarta Oeste,1173332.70145,0,Medio
40433,Fresno europeo,11/04/2011 12:15,Medio (4 - 8 mts),55,Mediano,-68.8451036625,-32.8838547099,1,Parque Central,1655357.93265,0,Bajo
21513,Fresno europeo,12/05/2011 10:54,Muy bajo (1 - 2 mts),15,Chico,-68.8535582421,-32.8937692462,5,Residencial Sur,2423808.92355,0,Bajo
4542,Catalpa,29/07/2011 17:12,Bajo (2 - 4 mts),26,Mediano,-68.8413194658,-32.8676268093,4,Cuarta Oeste,1173332.70145,0,Bajo
23014,Morera,17/06/2011 18:27,Alto (> 8 mts),168,Grande,-68.858260599,-32.8998366055,5,Residencial Sur,2423808.92355,0,Muy alto
5913,Fresno europeo,25/04/2011 12:46,Alto (> 8 mts),80,Grande,-68.8428191322,-32.886709058,1,Parque Central,1655357.93265,0,Medio
28943,Fresno europeo,26/04/2011 10:09,Alto (> 8 mts),150,Grande,-68.8461009979,-32.8858309412,1,Parque Central,1655357.93265,1,Alto
20901,Acacia SP,27/05/2011 09:28,Medio (4 - 8 mts),49,Mediano,-68.8617306939,-32.895356455,5,Residencial Sur,2423808.92355,0,Bajo
47099,Pltano,23/09/2011 10:30,Alto (> 8 mts),190,Grande,-68.8346661418,-32.8730679707,4,Cuarta Este Área Fundacional,1822015.85685,0,Muy alto
27574,Fresno americano,28/10/2011 10:53,Bajo (2 - 4 mts),18,Chico,-68.8382853993,-32.8927919666,2,Barrio Civico,2366816.36021,0,Bajo
48181,Olmo bola,02/09/2011 14:29,Alto (> 8 mts),115,Grande,-68.8274654172,-32.8693786758,4,Cuarta Este Área Fundacional,1822015.85685,0,Alto
17596,Morera,19/07/2011 11:01,Alto (> 8 mts),236,Grande,-68.8427491183,-32.8664349014,4,Cuarta Oeste,1173332.70145,0,Muy alto
33692,Morera,10/05/2011 13:45,Alto (> 8 mts),172,Grande,-68.8580450955,-32.8860907798,5,Residencial Sur,2423808.92355,0,Muy alto
45579,Fresno europeo,01/09/2011 10:28,Alto (> 8 mts),156,Grande,-68.8215494216,-32.8703020969,4,Cuarta Este Área Fundacional,1822015.85685,0,Alto
35720,Fresno europeo,09/03/2011 09:08,Medio (4 - 8 mts),94,Grande,-68.8544454628,-32.8732059548,6,Residencial Norte,2694682.37982,0,Medio
43943,Pltano,12/10/2011 11:48,Alto (> 8 mts),270,Grande,-68.8315266786,-32.8838015646,3,Parque O'Higgins,1531146.02653,0,Muy alto
33176,Morera,08/06/2011 12:05,Alto (> 8 mts),115,Grande,-68.854598096,-32.8920171109,5,Residencial Sur,2423808.92355,1,Alto
47484,Morera,20/09/2011 11:07,Alto (> 8 mts),96,Grande,-68.8293668062,-32.8746077718,4,Cuarta Este Área Fundacional,1822015.85685,0,Medio
43199,Ailanthus,11/11/2011 09:43,Alto (> 8 mts),58,Mediano,-68.8281658377,-32.8823230862,3,Parque O'Higgins,1531146.02653,0,Medio
44800,Morera,26/08/2011 10:56,Alto (> 8 mts),165,Grande,-68.8240404182,-32.8701284427,4,Cuarta Este Área Fundacional,1822015.85685,0,Muy alto
40717,Pltano,19/04/2011 09:01,Alto (> 8 mts),220,Grande,-68.8423590254,-32.8833536599,1,Parque Central,1655357.93265,0,Muy alto
29402,Morera,02/03/2011 10:49,Alto (> 8 mts),84,Grande,-68.8451867554,-32.8917257974,2,Barrio Civico,2366816.36021,0,Medio
41318,Morera,19/04/2011 12:03,Alto (> 8 mts),170,Grande,-68.8413836882,-32.8832233946,1,Parque Central,1655357.93265,1,Muy alto
11453,Acer,06/01/2011 15:30,Alto (> 8 mts),270,Grande,-68.8437536154,-32.8636721569,4,Cuarta Oeste,1173332.70145,0,Muy alto
21978,Morera,27/05/2011 13:31,Alto (> 8 mts),100,Grande,-68.8582860212,-32.8945885958,5,Residencial Sur,2423808.92355,0,Medio
16723,Paraiso,10/08/2011 13:31,Alto (> 8 mts),105,Grande,-68.840037396,-32.8639507696,4,Cuarta Oeste,1173332.70145,0,Medio
46430,Morera,16/08/2011 13:10,Alto (> 8 mts),170,Grande,-68.8321531366,-32.8667775305,4,Cuarta Oeste,1173332.70145,0,Muy alto
27455,Fresno europeo,25/10/2011 10:49,Alto (> 8 mts),132,Grande,-68.8356427541,-32.8918574278,3,Parque O'Higgins,1531146.02653,0,Alto
27450,Acer,25/10/2011 11:06,Alto (> 8 mts),100,Grande,-68.8356176008,-32.8914646461,3,Parque O'Higgins,1531146.02653,0,Medio
781,Morera,14/12/2011 10:37,Bajo (2 - 4 mts),20,Chico,-68.879605833,-32.867526496,8,Aeroparque,2203364.73622,0,Bajo
22034,Morera,16/05/2011 10:10,Alto (> 8 mts),138,Grande,-68.8570395533,-32.8931945132,5,Residencial Sur,2423808.92355,1,Alto
24660,Fresno europeo,18/01/2011 13:53,Bajo (2 - 4 mts),62,Grande,-68.8428810394,-32.9010492157,2,Barrio Civico,2366816.36021,0,Medio
37039,Pltano,05/04/2011 11:02,Alto (> 8 mts),160,Grande,-68.8574089191,-32.8758737835,6,Residencial Norte,2694682.37982,0,Muy alto
2442,Fresno europeo,27/10/2011 09:47,Muy bajo (1 - 2 mts),6,Chico,-68.8375649367,-32.8908561145,3,Parque O'Higgins,1531146.02653,0,Bajo
20843,Morera,27/05/2011 09:44,Medio (4 - 8 mts),64,Grande,-68.8596671316,-32.8948419056,5,Residencial Sur,2423808.92355,0,Medio
16285,Morera,21/07/2011 10:02,Alto (> 8 mts),300,Grande,-68.8422462481,-32.8642924296,4,Cuarta Oeste,1173332.70145,1,Muy alto
14257,Morera,07/12/2011 10:34,Bajo (2 - 4 mts),35,Mediano,-68.8777517308,-32.8674583422,8,Aeroparque,2203364.73622,0,Bajo
10639,Paraiso sombrilla,16/03/2011 12:42,Medio (4 - 8 mts),200,Grande,-68.8564634363,-32.8744006328,6,Residencial Norte,2694682.37982,0,Muy alto
6993,Morera,01/06/2011 12:40,Medio (4 - 8 mts),39,Mediano,-68.8630859031,-32.8963986103,5,Residencial Sur,2423808.92355,0,Bajo
26679,Morera,10/11/2011 09:49,Alto (> 8 mts),70,Grande,-68.8324785386,-32.894189337,3,Parque O'Higgins,1531146.02653,1,Medio
40968,Morera,14/04/2011 15:36,Alto (> 8 mts),168,Grande,-68.8419335513,-32.88536561,1,Parque Central,1655357.93265,0,Muy alto
17207,Morera,30/06/2011 13:06,Alto (> 8 mts),170,Grande,-68.8352434173,-32.8624471029,4,Cuarta Oeste,1173332.70145,0,Muy alto
33909,Morera,13/07/2011 11:39,Alto (> 8 mts),240,Grande,-68.8534567968,-32.8857405922,5,Residencial Sur,2423808.92355,0,Muy alto
41473,Morera,07/04/2011 11:37,Muy bajo (1 - 2 mts),5,Chico,-68.8434485801,-32.8807623014,1,Parque Central,1655357.93265,0,Bajo
5225,Pltano,05/05/2011 12:53,Bajo (2 - 4 mts),26,Mediano,-68.8412966815,-32.8746996806,1,Parque Central,1655357.93265,0,Bajo
8185,Acacia SP,11/03/2011 10:08,Alto (> 8 mts),133,Grande,-68.8412402845,-32.8921714832,2,Barrio Civico,2366816.36021,0,Alto
24709,Pltano,17/02/2011 11:43,Alto (> 8 mts),210,Grande,-68.8413018148,-32.8983387941,2,Barrio Civico,2366816.36021,0,Muy alto
37654,Fresno europeo,29/02/2012 08:12,Bajo (2 - 4 mts),50,Mediano,-68.8527747677,-32.8725095265,6,Residencial Norte,2694682.37982,0,Bajo
8858,Morera,14/05/2010 10:44,Medio (4 - 8 mts),120,Grande,-68.851019385,-32.8687820525,6,Residencial Norte,2694682.37982,0,Alto
17882,Pltano,01/08/2011 10:45,Alto (> 8 mts),150,Grande,-68.8368648295,-32.8676344248,4,Cuarta Oeste,1173332.70145,0,Alto
7390,Morera,12/05/2011 12:24,Alto (> 8 mts),102,Grande,-68.8540678307,-32.9000518065,5,Residencial Sur,2423808.92355,1,Medio
28940,Fresno americano,26/04/2011 10:18,Alto (> 8 mts),127,Grande,-68.8460521913,-32.8856270085,1,Parque Central,1655357.93265,0,Alto
31061,Fresno europeo,16/02/2011 12:26,Alto (> 8 mts),65,Grande,-68.8550998909,-32.8652711861,6,Residencial Norte,2694682.37982,0,Medio
37224,Fresno europeo,11/03/2011 11:26,Muy bajo (1 - 2 mts),2,Chico,-68.8575981561,-32.8735374395,6,Residencial Norte,2694682.37982,0,Bajo
15064,lamo blanco,17/11/2011 12:43,Alto (> 8 mts),180,Grande,-68.858177702,-32.8692175893,6,Residencial Norte,2694682.37982,0,Muy alto
45702,Morera,26/08/2011 10:33,Alto (> 8 mts),189,Grande,-68.8217831363,-32.8699103736,4,Cuarta Este Área Fundacional,1822015.85685,1,Muy alto
19921,Fresno europeo,28/06/2011 13:09,Medio (4 - 8 mts),48,Mediano,-68.8335824648,-32.8635605712,4,Cuarta Oeste,1173332.70145,0,Bajo
38966,Morera,28/12/2010 11:56,Alto (> 8 mts),120,Grande,-68.8555535337,-32.8705649141,6,Residencial Norte,2694682.37982,0,Alto
21158,Paraiso,06/05/2011 12:03,Alto (> 8 mts),150,Grande,-68.8530842492,-32.8931653145,5,Residencial Sur,2423808.92355,0,Alto
5705,Morera,04/05/2011 13:54,Bajo (2 - 4 mts),6,Chico,-68.8414263661,-32.8787481536,1,Parque Central,1655357.93265,0,Bajo
24049,Morera,21/01/2011 10:23,Alto (> 8 mts),160,Grande,-68.8458606254,-32.9011989963,2,Barrio Civico,2366816.36021,0,Muy alto
10742,Morera,05/04/2011 12:11,Bajo (2 - 4 mts),70,Grande,-68.8566060613,-32.8760285919,6,Residencial Norte,2694682.37982,0,Medio
43029,Fresno europeo,04/10/2011 11:34,Alto (> 8 mts),120,Grande,-68.8324347958,-32.8777379998,4,Cuarta Este Área Fundacional,1822015.85685,0,Alto
9355,Fresno europeo,16/02/2011 10:47,Medio (4 - 8 mts),56,Mediano,-68.8454682622,-32.8646629612,4,Cuarta Oeste,1173332.70145,0,Bajo
34678,Morera,31/03/2011 09:21,Alto (> 8 mts),90,Grande,-68.8495372638,-32.8762585125,6,Residencial Norte,2694682.37982,0,Medio
18029,Conifera,29/07/2011 13:22,Muy bajo (1 - 2 mts),3,Chico,-68.840385892,-32.8671834306,4,Cuarta Oeste,1173332.70145,0,Bajo
17449,Acer,29/07/2011 09:40,Alto (> 8 mts),110,Grande,-68.8348380736,-32.8669518976,4,Cuarta Oeste,1173332.70145,0,Alto
42125,Acer,03/05/2011 10:48,Bajo (2 - 4 mts),100,Grande,-68.8415954875,-32.8775781261,1,Parque Central,1655357.93265,0,Medio
30569,Morera,09/02/2011 10:54,Alto (> 8 mts),160,Grande,-68.8576062043,-32.8662246599,6,Residencial Norte,2694682.37982,0,Muy alto
40399,Morera,08/04/2011 12:11,Muy bajo (1 - 2 mts),8,Chico,-68.8451772881,-32.8822342124,1,Parque Central,1655357.93265,0,Bajo
5074,Morera,10/08/2011 13:00,Alto (> 8 mts),150,Grande,-68.8392733548,-32.8637725315,4,Cuarta Oeste,1173332.70145,0,Alto
42430,Morera,26/09/2011 10:48,Alto (> 8 mts),152,Grande,-68.8335177471,-32.8761669831,4,Cuarta Este Área Fundacional,1822015.85685,0,Alto
29814,Pltano,04/03/2011 12:50,Alto (> 8 mts),180,Grande,-68.8425532351,-32.8921558596,2,Barrio Civico,2366816.36021,0,Muy alto
23671,Fresno europeo,25/01/2011 10:30,Alto (> 8 mts),4,Chico,-68.8486864644,-32.9010376903,2,Barrio Civico,2366816.36021,0,Bajo
29083,Fresno americano,28/04/2011 09:22,Alto (> 8 mts),155,Grande,-68.8442680219,-32.8863077484,1,Parque Central,1655357.93265,0,Alto
38180,Morera,20/10/2010 13:54,Alto (> 8 mts),200,Grande,-68.8452710442,-32.8705261086,6,Residencial Norte,2694682.37982,0,Muy alto
28759,Morera,02/03/2011 08:39,Alto (> 8 mts),230,Grande,-68.8491696386,-32.8873769077,5,Residencial Sur,2423808.92355,0,Muy alto
14060,Morera,05/12/2011 12:03,Alto (> 8 mts),170,Grande,-68.8761039339,-32.8678071406,8,Aeroparque,2203364.73622,0,Muy alto
25632,Morera,15/02/2011 15:17,Medio (4 - 8 mts),52,Mediano,-68.8376917319,-32.9009276335,2,Barrio Civico,2366816.36021,0,Bajo
6518,Paraiso,06/05/2011 12:15,Alto (> 8 mts),115,Grande,-68.8512984574,-32.8924145746,5,Residencial Sur,2423808.92355,0,Alto
25961,Fresno europeo,01/02/2011 11:16,Alto (> 8 mts),134,Grande,-68.8389448931,-32.9043299438,2,Barrio Civico,2366816.36021,1,Alto
44051,Fresno europeo,18/10/2011 12:10,Alto (> 8 mts),90,Grande,-68.8319357246,-32.886084568,3,Parque O'Higgins,1531146.02653,0,Medio
22748,Fresno europeo,31/05/2011 13:40,Medio (4 - 8 mts),48,Mediano,-68.8540592519,-32.9021797554,2,Barrio Civico,2366816.36021,0,Bajo
15650,Tipa,15/11/2011 17:52,Muy bajo (1 - 2 mts),12,Chico,-68.8620956,-32.8712874483,7,Residencial Parque,1786336.08966,0,Bajo
4238,Morera,12/07/2011 18:14,Medio (4 - 8 mts),47,Mediano,-68.8372832707,-32.872746588,4,Cuarta Oeste,1173332.70145,0,Bajo
7024,Morera,10/06/2011 11:45,Alto (> 8 mts),100,Grande,-68.8538974276,-32.8967541759,5,Residencial Sur,2423808.92355,0,Medio
44701,Morera,19/08/2011 09:45,Alto (> 8 mts),175,Grande,-68.8228162606,-32.8673292987,4,Cuarta Este Área Fundacional,1822015.85685,1,Muy alto
48369,Morera,05/09/2011 09:04,Alto (> 8 mts),150,Grande,-68.8291275782,-32.8690274029,4,Cuarta Este Área Fundacional,1822015.85685,0,Alto
23677,Fresno europeo,25/01/2011 10:02,Medio (4 - 8 mts),110,Grande,-68.8485847661,-32.9004386646,2,Barrio Civico,2366816.36021,0,Alto
45781,Morera,23/08/2011 11:59,Alto (> 8 mts),100,Grande,-68.8216389889,-32.8698612963,4,Cuarta Este Área Fundacional,1822015.85685,0,Medio
6587,Fresno americano,06/05/2011 10:07,Alto (> 8 mts),77,Grande,-68.8514655068,-32.8933749733,5,Residencial Sur,2423808.92355,0,Medio
41488,Morera,07/04/2011 12:34,Medio (4 - 8 mts),140,Grande,-68.8422762342,-32.8808032983,1,Parque Central,1655357.93265,1,Alto
12157,Paraiso,19/01/2011 13:14,Alto (> 8 mts),175,Grande,-68.8467500712,-32.8680901773,6,Residencial Norte,2694682.37982,0,Muy alto
27341,Fresno europeo,25/10/2011 08:55,Muy bajo (1 - 2 mts),5,Chico,-68.8350672716,-32.8910504753,3,Parque O'Higgins,1531146.02653,0,Bajo
10382,Fresno europeo,25/08/2010 11:25,Alto (> 8 mts),122,Grande,-68.8465398985,-32.8737497305,6,Residencial Norte,2694682.37982,0,Alto
28677,Pltano,02/03/2011 09:04,Medio (4 - 8 mts),136,Grande,-68.8465140146,-32.8915323697,2,Barrio Civico,2366816.36021,0,Alto
45687,Morera,26/08/2011 11:07,Muy bajo (1 - 2 mts),8,Chico,-68.8229369276,-32.8699981238,4,Cuarta Este Área Fundacional,1822015.85685,0,Bajo
37871,Morera,24/11/2010 10:14,Alto (> 8 mts),170,Grande,-68.850505256,-32.8737234789,6,Residencial Norte,2694682.37982,0,Muy alto
37875,Olmo bola,24/11/2010 10:21,Medio (4 - 8 mts),50,Mediano,-68.8502129144,-32.8737816492,6,Residencial Norte,2694682.37982,0,Bajo
25436,Morera,11/02/2011 09:52,Medio (4 - 8 mts),56,Mediano,-68.8368476667,-32.8996904659,2,Barrio Civico,2366816.36021,1,Bajo
5409,lamo blanco,19/04/2011 09:02,Bajo (2 - 4 mts),18,Chico,-68.8435310017,-32.8784826009,1,Parque Central,1655357.93265,0,Bajo
3525,Paraiso,05/09/2011 09:42,Medio (4 - 8 mts),149,Grande,-68.827269931,-32.8683796263,4,Cuarta Este Área Fundacional,1822015.85685,0,Alto
8586,Perenne,11/02/2011 09:19,Alto (> 8 mts),70,Grande,-68.8366910063,-32.8995791606,2,Barrio Civico,2366816.36021,1,Medio
16856,Acer,05/08/2011 13:48,Medio (4 - 8 mts),60,Mediano,-68.8400303288,-32.864495114,4,Cuarta Oeste,1173332.70145,0,Medio
25121,Paraiso,11/02/2011 09:48,Alto (> 8 mts),220,Grande,-68.8359745718,-32.8990286554,2,Barrio Civico,2366816.36021,0,Muy alto
43728,Fresno americano,17/10/2011 17:13,Medio (4 - 8 mts),106,Grande,-68.8325377828,-32.8824107096,3,Parque O'Higgins,1531146.02653,0,Medio
8998,Morera,17/01/2011 12:34,Bajo (2 - 4 mts),20,Chico,-68.8459438664,-32.8684816596,6,Residencial Norte,2694682.37982,0,Bajo
32168,Morera,11/05/2011 10:03,Medio (4 - 8 mts),90,Grande,-68.857796891,-32.8852563422,5,Residencial Sur,2423808.92355,0,Medio
34003,Morera,26/05/2011 09:36,Medio (4 - 8 mts),160,Grande,-68.8530638408,-32.8848742342,5,Residencial Sur,2423808.92355,1,Muy alto
